* AERMOD (24142 ):  강남역 일대 대심도 빗물배수터널 소규모환경영향평가                      01/19/26
* AERMET ( 23132):  공사시. (AERMOD V.241203)                                               15:55:47
* MODELING OPTIONS USED:   RegDFAULT  CONC  ELEV  RURAL
*         PLOT FILE OF   4TH-HIGHEST MAX DAILY 24-HR VALUES AVERAGED OVER   1 YEARS FOR SOURCE GROUP: ALL     
*         FOR A TOTAL OF  1464 RECEPTORS.
*         FORMAT: (3(1X,F13.5),3(1X,F8.2),2X,A6,2X,A8,2X,A5,5X,A8,2X,               10(F13.5,2X,I8.8,2X:))                                                                                                                
*        X             Y      AVERAGE CONC    ZELEV    ZHILL    ZFLAG    AVE     GRP       RANK     NET ID   AVER CONC YR1  DATE YR1
* ____________  ____________  ____________   ______   ______   ______  ______  ________  ________  ________  _____________  ________
  200195.00000  542985.00000       0.01735    60.80    83.80     0.00   24-HR  ALL         4TH     CART1           0.01735  23101424
  200295.00000  542985.00000       0.02295    46.20    79.60     0.00   24-HR  ALL         4TH     CART1           0.02295  23121224
  200395.00000  542985.00000       0.03026    39.40    79.60     0.00   24-HR  ALL         4TH     CART1           0.03026  23011224
  200495.00000  542985.00000       0.04676    35.50    79.60     0.00   24-HR  ALL         4TH     CART1           0.04676  23100624
  200595.00000  542985.00000       0.04894    29.70    79.60     0.00   24-HR  ALL         4TH     CART1           0.04894  23111524
  200695.00000  542985.00000       0.03053    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.03053  23010724
  200795.00000  542985.00000       0.01961    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.01961  23121224
  200895.00000  542985.00000       0.01999    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.01999  23121224
  200995.00000  542985.00000       0.02017    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.02017  23092924
  201095.00000  542985.00000       0.02100    30.00    79.60     0.00   24-HR  ALL         4TH     CART1           0.02100  23092924
  201195.00000  542985.00000       0.02169    30.00    30.00     0.00   24-HR  ALL         4TH     CART1           0.02169  23092924
  201295.00000  542985.00000       0.02068    30.00    39.40     0.00   24-HR  ALL         4TH     CART1           0.02068  23092924
  201395.00000  542985.00000       0.02849    30.00    39.40     0.00   24-HR  ALL         4TH     CART1           0.02849  23012224
  201495.00000  542985.00000       0.02616    39.40    39.40     0.00   24-HR  ALL         4TH     CART1           0.02616  23011324
  201595.00000  542985.00000       0.02868    40.00    40.00     0.00   24-HR  ALL         4TH     CART1           0.02868  23100724
  201695.00000  542985.00000       0.03924    39.20    39.20     0.00   24-HR  ALL         4TH     CART1           0.03924  23012124
  201795.00000  542985.00000       0.06226    29.80    39.20     0.00   24-HR  ALL         4TH     CART1           0.06226  23012124
  201895.00000  542985.00000       0.07716    30.00    39.20     0.00   24-HR  ALL         4TH     CART1           0.07716  23012624
  201995.00000  542985.00000       0.11240    28.20    39.20     0.00   24-HR  ALL         4TH     CART1           0.11240  23012624
  202095.00000  542985.00000       0.12065    26.20    30.00     0.00   24-HR  ALL         4TH     CART1           0.12065  23012224
  202195.00000  542985.00000       0.14708    25.60    29.80     0.00   24-HR  ALL         4TH     CART1           0.14708  23012624
  202295.00000  542985.00000       0.14411    25.00    28.90     0.00   24-HR  ALL         4TH     CART1           0.14411  23011224
  202395.00000  542985.00000       0.19108    22.80    28.90     0.00   24-HR  ALL         4TH     CART1           0.19108  23121924
  202495.00000  542985.00000       0.23644    21.10    50.30     0.00   24-HR  ALL         4TH     CART1           0.23644  23012124
  202595.00000  542985.00000       0.22536    20.60    50.30     0.00   24-HR  ALL         4TH     CART1           0.22536  23100624
  202695.00000  542985.00000       0.28199    20.70    50.30     0.00   24-HR  ALL         4TH     CART1           0.28199  23111524
  202795.00000  542985.00000       0.22444    23.80    50.30     0.00   24-HR  ALL         4TH     CART1           0.22444  23010724
  202895.00000  542985.00000       0.11261    30.00    40.10     0.00   24-HR  ALL         4TH     CART1           0.11261  23111524
  202995.00000  542985.00000       0.10892    30.70    50.10     0.00   24-HR  ALL         4TH     CART1           0.10892  23122224
  203095.00000  542985.00000       0.14493    30.00    50.10     0.00   24-HR  ALL         4TH     CART1           0.14493  23021724
  203195.00000  542985.00000       0.15734    29.20    50.10     0.00   24-HR  ALL         4TH     CART1           0.15734  23122724
  203295.00000  542985.00000       0.14623    30.00    50.10     0.00   24-HR  ALL         4TH     CART1           0.14623  23100624
  198795.00000  543085.00000       0.02648    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02648  23012224
  198895.00000  543085.00000       0.02963    23.50    88.80     0.00   24-HR  ALL         4TH     CART1           0.02963  23012224
  198995.00000  543085.00000       0.02961    30.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02961  23012224
  199095.00000  543085.00000       0.02647    30.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02647  23122724
  199195.00000  543085.00000       0.02196    25.30    88.80     0.00   24-HR  ALL         4TH     CART1           0.02196  23012624
  199295.00000  543085.00000       0.02622    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02622  23012624
  199395.00000  543085.00000       0.02445    20.00    88.80     0.00   24-HR  ALL         4TH     CART1           0.02445  23012224
  199495.00000  543085.00000       0.02224    20.00    96.70     0.00   24-HR  ALL         4TH     CART1           0.02224  23011324
  199595.00000  543085.00000       0.01982    20.00    96.70     0.00   24-HR  ALL         4TH     CART1           0.01982  23122724
  199695.00000  543085.00000       0.02132    28.50    96.70     0.00   24-HR  ALL         4TH     CART1           0.02132  23011224
